X,Y,#
5895,676,BAD
5896,676,BAD
5897,676,BAD
5898,676,BAD
5899,676,BAD
5900,676,BAD
5896,677,BAD
5897,677,BAD
5898,677,BAD
5899,677,BAD
2741,556,BAD
2742,556,BAD
2743,556,BAD
2744,556,BAD
2733,557,BAD
2734,557,BAD
2735,557,BAD
2736,557,BAD
2737,557,BAD
2738,557,BAD
2739,557,BAD
2740,557,BAD
2741,557,BAD
2742,557,BAD
2743,557,BAD
2744,557,BAD
2745,557,BAD
2746,557,BAD
2747,557,BAD
2748,557,BAD
2749,557,BAD
2730,558,BAD
2731,558,BAD
2732,558,BAD
2733,558,BAD
2734,558,BAD
2735,558,BAD
2736,558,BAD
2737,558,BAD
2738,558,BAD
2739,558,BAD
2740,558,BAD
2741,558,BAD
2742,558,BAD
2743,558,BAD
2744,558,BAD
2745,558,BAD
2746,558,BAD
2747,558,BAD
2748,558,BAD
2749,558,BAD
2750,558,BAD
2751,558,BAD
2728,559,BAD
2729,559,BAD
2730,559,BAD
2731,559,BAD
2732,559,BAD
2733,559,BAD
2734,559,BAD
2735,559,BAD
2736,559,BAD
2737,559,BAD
2738,559,BAD
2739,559,BAD
2740,559,BAD
2741,559,BAD
2742,559,BAD
2743,559,BAD
2744,559,BAD
2745,559,BAD
2746,559,BAD
2747,559,BAD
2748,559,BAD
2749,559,BAD
2750,559,BAD
2751,559,BAD
2752,559,BAD
2728,560,BAD
2729,560,BAD
2730,560,BAD
2731,560,BAD
2732,560,BAD
2733,560,BAD
2734,560,BAD
2735,560,BAD
2736,560,BAD
2737,560,BAD
2738,560,BAD
2739,560,BAD
2740,560,BAD
2741,560,BAD
2742,560,BAD
2743,560,BAD
2744,560,BAD
2745,560,BAD
2746,560,BAD
2747,560,BAD
2748,560,BAD
2749,560,BAD
2750,560,BAD
2751,560,BAD
2752,560,BAD
2753,560,BAD
2754,560,BAD
2726,561,BAD
2727,561,BAD
2728,561,BAD
2729,561,BAD
2730,561,BAD
2731,561,BAD
2732,561,BAD
2733,561,BAD
2734,561,BAD
2735,561,BAD
2736,561,BAD
2737,561,BAD
2738,561,BAD
2739,561,BAD
2740,561,BAD
2741,561,BAD
2742,561,BAD
2743,561,BAD
2744,561,BAD
2745,561,BAD
2746,561,BAD
2747,561,BAD
2748,561,BAD
2749,561,BAD
2750,561,BAD
2751,561,BAD
2752,561,BAD
2753,561,BAD
2754,561,BAD
2726,562,BAD
2727,562,BAD
2728,562,BAD
2729,562,BAD
2730,562,BAD
2731,562,BAD
2732,562,BAD
2733,562,BAD
2734,562,BAD
2735,562,BAD
2736,562,BAD
2737,562,BAD
2738,562,BAD
2739,562,BAD
2740,562,BAD
2741,562,BAD
2742,562,BAD
2743,562,BAD
2744,562,BAD
2745,562,BAD
2746,562,BAD
2747,562,BAD
2748,562,BAD
2749,562,BAD
2750,562,BAD
2751,562,BAD
2752,562,BAD
2753,562,BAD
2754,562,BAD
2726,563,BAD
2727,563,BAD
2728,563,BAD
2729,563,BAD
2730,563,BAD
2731,563,BAD
2732,563,BAD
2733,563,BAD
2734,563,BAD
2735,563,BAD
2736,563,BAD
2737,563,BAD
2738,563,BAD
2739,563,BAD
2740,563,BAD
2741,563,BAD
2742,563,BAD
2743,563,BAD
2744,563,BAD
2745,563,BAD
2746,563,BAD
2747,563,BAD
2748,563,BAD
2749,563,BAD
2750,563,BAD
2751,563,BAD
2752,563,BAD
2753,563,BAD
2754,563,BAD
2755,563,BAD
2727,564,BAD
2728,564,BAD
2729,564,BAD
2730,564,BAD
2731,564,BAD
2732,564,BAD
2733,564,BAD
2734,564,BAD
2735,564,BAD
2736,564,BAD
2737,564,BAD
2738,564,BAD
2739,564,BAD
2740,564,BAD
2741,564,BAD
2742,564,BAD
2743,564,BAD
2744,564,BAD
2745,564,BAD
2746,564,BAD
2747,564,BAD
2748,564,BAD
2749,564,BAD
2750,564,BAD
2751,564,BAD
2752,564,BAD
2753,564,BAD
2754,564,BAD
2755,564,BAD
2728,565,BAD
2729,565,BAD
2730,565,BAD
2731,565,BAD
2732,565,BAD
2733,565,BAD
2734,565,BAD
2735,565,BAD
2736,565,BAD
2737,565,BAD
2738,565,BAD
2739,565,BAD
2740,565,BAD
2741,565,BAD
2742,565,BAD
2743,565,BAD
2744,565,BAD
2745,565,BAD
2746,565,BAD
2747,565,BAD
2748,565,BAD
2749,565,BAD
2750,565,BAD
2751,565,BAD
2752,565,BAD
2753,565,BAD
2754,565,BAD
2755,565,BAD
2729,566,BAD
2730,566,BAD
2731,566,BAD
2732,566,BAD
2733,566,BAD
2734,566,BAD
2735,566,BAD
2736,566,BAD
2737,566,BAD
2738,566,BAD
2739,566,BAD
2740,566,BAD
2741,566,BAD
2742,566,BAD
2743,566,BAD
2744,566,BAD
2745,566,BAD
2746,566,BAD
2747,566,BAD
2748,566,BAD
2749,566,BAD
2750,566,BAD
2751,566,BAD
2752,566,BAD
2753,566,BAD
2754,566,BAD
2729,567,BAD
2730,567,BAD
2731,567,BAD
2732,567,BAD
2733,567,BAD
2734,567,BAD
2735,567,BAD
2736,567,BAD
2737,567,BAD
2738,567,BAD
2739,567,BAD
2740,567,BAD
2741,567,BAD
2742,567,BAD
2743,567,BAD
2744,567,BAD
2745,567,BAD
2746,567,BAD
2747,567,BAD
2748,567,BAD
2749,567,BAD
2750,567,BAD
2751,567,BAD
2752,567,BAD
2753,567,BAD
2754,567,BAD
2730,568,BAD
2731,568,BAD
2732,568,BAD
2733,568,BAD
2734,568,BAD
2735,568,BAD
2736,568,BAD
2737,568,BAD
2738,568,BAD
2739,568,BAD
2740,568,BAD
2741,568,BAD
2742,568,BAD
2743,568,BAD
2744,568,BAD
2745,568,BAD
2746,568,BAD
2747,568,BAD
2748,568,BAD
2749,568,BAD
2750,568,BAD
2751,568,BAD
2752,568,BAD
2753,568,BAD
2731,569,BAD
2732,569,BAD
2733,569,BAD
2734,569,BAD
2735,569,BAD
2736,569,BAD
2737,569,BAD
2738,569,BAD
2739,569,BAD
2740,569,BAD
2741,569,BAD
2742,569,BAD
2743,569,BAD
2744,569,BAD
2745,569,BAD
2746,569,BAD
2747,569,BAD
2748,569,BAD
2749,569,BAD
2750,569,BAD
2751,569,BAD
2752,569,BAD
2753,569,BAD
2731,570,BAD
2732,570,BAD
2733,570,BAD
2734,570,BAD
2735,570,BAD
2736,570,BAD
2737,570,BAD
2738,570,BAD
2739,570,BAD
2740,570,BAD
2741,570,BAD
2742,570,BAD
2743,570,BAD
2744,570,BAD
2745,570,BAD
2746,570,BAD
2747,570,BAD
2748,570,BAD
2749,570,BAD
2750,570,BAD
2751,570,BAD
2731,571,BAD
2732,571,BAD
2733,571,BAD
2734,571,BAD
2735,571,BAD
2736,571,BAD
2737,571,BAD
2738,571,BAD
2739,571,BAD
2740,571,BAD
2741,571,BAD
2742,571,BAD
2743,571,BAD
2744,571,BAD
2745,571,BAD
2746,571,BAD
2747,571,BAD
2748,571,BAD
2749,571,BAD
2750,571,BAD
2736,572,BAD
2737,572,BAD
2738,572,BAD
2739,572,BAD
2740,572,BAD
2741,572,BAD
2742,572,BAD
2743,572,BAD
2744,572,BAD
2745,572,BAD
2746,572,BAD
2747,572,BAD
2748,572,BAD
2749,572,BAD
2739,573,BAD
2740,573,BAD
2741,573,BAD
2742,573,BAD
2743,573,BAD
2744,573,BAD
2745,573,BAD
2746,573,BAD
2747,573,BAD
2748,573,BAD
2743,574,BAD
2744,574,BAD
2745,574,BAD
2746,574,BAD
390,551,BAD
392,551,BAD
388,552,BAD
389,552,BAD
390,552,BAD
391,552,BAD
392,552,BAD
393,552,BAD
388,553,BAD
389,553,BAD
390,553,BAD
391,553,BAD
392,553,BAD
393,553,BAD
394,553,BAD
387,554,BAD
388,554,BAD
389,554,BAD
390,554,BAD
391,554,BAD
392,554,BAD
393,554,BAD
394,554,BAD
395,554,BAD
387,555,BAD
388,555,BAD
389,555,BAD
390,555,BAD
391,555,BAD
392,555,BAD
393,555,BAD
394,555,BAD
395,555,BAD
396,555,BAD
387,556,BAD
388,556,BAD
389,556,BAD
390,556,BAD
391,556,BAD
392,556,BAD
393,556,BAD
394,556,BAD
395,556,BAD
396,556,BAD
397,556,BAD
387,557,BAD
388,557,BAD
389,557,BAD
390,557,BAD
391,557,BAD
392,557,BAD
393,557,BAD
394,557,BAD
395,557,BAD
396,557,BAD
397,557,BAD
388,558,BAD
389,558,BAD
390,558,BAD
391,558,BAD
392,558,BAD
393,558,BAD
394,558,BAD
395,558,BAD
396,558,BAD
388,559,BAD
389,559,BAD
390,559,BAD
391,559,BAD
392,559,BAD
393,559,BAD
394,559,BAD
395,559,BAD
396,559,BAD
390,560,BAD
391,560,BAD
392,560,BAD
393,560,BAD
394,560,BAD
395,560,BAD
4050,547,BAD
4051,547,BAD
4052,547,BAD
4049,548,BAD
4050,548,BAD
4051,548,BAD
4052,548,BAD
4053,548,BAD
4054,548,BAD
4049,549,BAD
4050,549,BAD
4051,549,BAD
4052,549,BAD
4053,549,BAD
4054,549,BAD
4055,549,BAD
4050,550,BAD
4051,550,BAD
4052,550,BAD
4053,550,BAD
4054,550,BAD
4055,550,BAD
4050,551,BAD
4051,551,BAD
4052,551,BAD
4053,551,BAD
4054,551,BAD
4055,551,BAD
4051,552,BAD
4052,552,BAD
4053,552,BAD
4054,552,BAD
932,480,BAD
933,480,BAD
934,480,BAD
935,480,BAD
931,481,BAD
932,481,BAD
933,481,BAD
934,481,BAD
935,481,BAD
936,481,BAD
931,482,BAD
932,482,BAD
933,482,BAD
934,482,BAD
935,482,BAD
936,482,BAD
937,482,BAD
931,483,BAD
932,483,BAD
933,483,BAD
934,483,BAD
935,483,BAD
936,483,BAD
937,483,BAD
931,484,BAD
932,484,BAD
933,484,BAD
934,484,BAD
935,484,BAD
936,484,BAD
937,484,BAD
932,485,BAD
933,485,BAD
934,485,BAD
935,485,BAD
936,485,BAD
937,485,BAD
934,486,BAD
935,486,BAD
936,486,BAD
2248,342,BAD
2249,342,BAD
2250,342,BAD
2251,342,BAD
2252,342,BAD
2247,343,BAD
2248,343,BAD
2249,343,BAD
2250,343,BAD
2251,343,BAD
2252,343,BAD
2253,343,BAD
2245,344,BAD
2246,344,BAD
2247,344,BAD
2248,344,BAD
2249,344,BAD
2250,344,BAD
2251,344,BAD
2252,344,BAD
2253,344,BAD
2254,344,BAD
2245,345,BAD
2246,345,BAD
2247,345,BAD
2248,345,BAD
2249,345,BAD
2250,345,BAD
2251,345,BAD
2252,345,BAD
2253,345,BAD
2254,345,BAD
2244,346,BAD
2245,346,BAD
2246,346,BAD
2247,346,BAD
2248,346,BAD
2249,346,BAD
2250,346,BAD
2251,346,BAD
2252,346,BAD
2253,346,BAD
2254,346,BAD
2244,347,BAD
2245,347,BAD
2246,347,BAD
2247,347,BAD
2248,347,BAD
2249,347,BAD
2250,347,BAD
2251,347,BAD
2252,347,BAD
2253,347,BAD
2254,347,BAD
2244,348,BAD
2245,348,BAD
2246,348,BAD
2247,348,BAD
2248,348,BAD
2249,348,BAD
2250,348,BAD
2251,348,BAD
2252,348,BAD
2253,348,BAD
2244,349,BAD
2245,349,BAD
2246,349,BAD
2247,349,BAD
2248,349,BAD
2249,349,BAD
2250,349,BAD
2251,349,BAD
2252,349,BAD
2253,349,BAD
2244,350,BAD
2245,350,BAD
2246,350,BAD
2247,350,BAD
2248,350,BAD
2249,350,BAD
2250,350,BAD
2251,350,BAD
2252,350,BAD
2245,351,BAD
2246,351,BAD
2247,351,BAD
2248,351,BAD
2249,351,BAD
2250,351,BAD
2251,351,BAD
2246,352,BAD
2247,352,BAD
2248,352,BAD
2249,352,BAD
2248,353,BAD
1581,337,BAD
1582,337,BAD
1579,338,BAD
1580,338,BAD
1581,338,BAD
1582,338,BAD
1583,338,BAD
1584,338,BAD
1579,339,BAD
1580,339,BAD
1581,339,BAD
1582,339,BAD
1583,339,BAD
1584,339,BAD
1579,340,BAD
1580,340,BAD
1581,340,BAD
1582,340,BAD
1583,340,BAD
1584,340,BAD
1579,341,BAD
1580,341,BAD
1581,341,BAD
1582,341,BAD
1583,341,BAD
1584,341,BAD
1579,342,BAD
1580,342,BAD
1581,342,BAD
1582,342,BAD
1583,342,BAD
1584,342,BAD
1580,343,BAD
1581,343,BAD
1582,343,BAD
1583,343,BAD
1580,344,BAD
1581,344,BAD
1582,344,BAD
680,139,BAD
681,139,BAD
682,139,BAD
683,139,BAD
679,140,BAD
680,140,BAD
681,140,BAD
682,140,BAD
683,140,BAD
684,140,BAD
679,141,BAD
680,141,BAD
681,141,BAD
682,141,BAD
683,141,BAD
684,141,BAD
679,142,BAD
680,142,BAD
681,142,BAD
682,142,BAD
683,142,BAD
684,142,BAD
685,142,BAD
679,143,BAD
680,143,BAD
681,143,BAD
682,143,BAD
683,143,BAD
684,143,BAD
685,143,BAD
681,144,BAD
682,144,BAD
683,144,BAD
684,144,BAD
681,145,BAD
682,145,BAD
683,145,BAD
6549,131,BAD
6550,131,BAD
6551,131,BAD
6552,131,BAD
6553,131,BAD
6554,131,BAD
6548,132,BAD
6549,132,BAD
6550,132,BAD
6551,132,BAD
6552,132,BAD
6553,132,BAD
6554,132,BAD
6555,132,BAD
6546,133,BAD
6547,133,BAD
6548,133,BAD
6549,133,BAD
6550,133,BAD
6551,133,BAD
6552,133,BAD
6553,133,BAD
6554,133,BAD
6555,133,BAD
6556,133,BAD
6545,134,BAD
6546,134,BAD
6547,134,BAD
6548,134,BAD
6549,134,BAD
6550,134,BAD
6551,134,BAD
6552,134,BAD
6553,134,BAD
6554,134,BAD
6555,134,BAD
6556,134,BAD
6557,134,BAD
6544,135,BAD
6545,135,BAD
6546,135,BAD
6547,135,BAD
6548,135,BAD
6549,135,BAD
6550,135,BAD
6551,135,BAD
6552,135,BAD
6553,135,BAD
6554,135,BAD
6555,135,BAD
6556,135,BAD
6557,135,BAD
6558,135,BAD
6559,135,BAD
6544,136,BAD
6545,136,BAD
6546,136,BAD
6547,136,BAD
6548,136,BAD
6549,136,BAD
6550,136,BAD
6551,136,BAD
6552,136,BAD
6553,136,BAD
6554,136,BAD
6555,136,BAD
6556,136,BAD
6557,136,BAD
6558,136,BAD
6559,136,BAD
6560,136,BAD
6543,137,BAD
6544,137,BAD
6545,137,BAD
6546,137,BAD
6547,137,BAD
6548,137,BAD
6549,137,BAD
6550,137,BAD
6551,137,BAD
6552,137,BAD
6553,137,BAD
6554,137,BAD
6555,137,BAD
6556,137,BAD
6557,137,BAD
6558,137,BAD
6559,137,BAD
6560,137,BAD
6561,137,BAD
6562,137,BAD
6543,138,BAD
6544,138,BAD
6545,138,BAD
6546,138,BAD
6547,138,BAD
6548,138,BAD
6549,138,BAD
6550,138,BAD
6551,138,BAD
6552,138,BAD
6553,138,BAD
6554,138,BAD
6555,138,BAD
6556,138,BAD
6557,138,BAD
6558,138,BAD
6559,138,BAD
6560,138,BAD
6561,138,BAD
6562,138,BAD
6563,138,BAD
6564,138,BAD
6543,139,BAD
6544,139,BAD
6545,139,BAD
6546,139,BAD
6547,139,BAD
6548,139,BAD
6549,139,BAD
6550,139,BAD
6551,139,BAD
6552,139,BAD
6553,139,BAD
6554,139,BAD
6555,139,BAD
6556,139,BAD
6557,139,BAD
6558,139,BAD
6559,139,BAD
6560,139,BAD
6561,139,BAD
6562,139,BAD
6563,139,BAD
6564,139,BAD
6565,139,BAD
6543,140,BAD
6544,140,BAD
6545,140,BAD
6546,140,BAD
6547,140,BAD
6548,140,BAD
6549,140,BAD
6550,140,BAD
6551,140,BAD
6552,140,BAD
6553,140,BAD
6554,140,BAD
6555,140,BAD
6556,140,BAD
6557,140,BAD
6558,140,BAD
6559,140,BAD
6560,140,BAD
6561,140,BAD
6562,140,BAD
6563,140,BAD
6564,140,BAD
6565,140,BAD
6566,140,BAD
6567,140,BAD
6543,141,BAD
6544,141,BAD
6545,141,BAD
6546,141,BAD
6547,141,BAD
6548,141,BAD
6549,141,BAD
6550,141,BAD
6551,141,BAD
6552,141,BAD
6553,141,BAD
6554,141,BAD
6555,141,BAD
6556,141,BAD
6557,141,BAD
6558,141,BAD
6559,141,BAD
6560,141,BAD
6561,141,BAD
6562,141,BAD
6563,141,BAD
6564,141,BAD
6565,141,BAD
6566,141,BAD
6567,141,BAD
6568,141,BAD
6543,142,BAD
6544,142,BAD
6545,142,BAD
6546,142,BAD
6547,142,BAD
6548,142,BAD
6549,142,BAD
6550,142,BAD
6551,142,BAD
6552,142,BAD
6553,142,BAD
6554,142,BAD
6555,142,BAD
6556,142,BAD
6557,142,BAD
6558,142,BAD
6559,142,BAD
6560,142,BAD
6561,142,BAD
6562,142,BAD
6563,142,BAD
6564,142,BAD
6565,142,BAD
6566,142,BAD
6567,142,BAD
6568,142,BAD
6569,142,BAD
6543,143,BAD
6544,143,BAD
6545,143,BAD
6546,143,BAD
6547,143,BAD
6548,143,BAD
6549,143,BAD
6550,143,BAD
6551,143,BAD
6552,143,BAD
6553,143,BAD
6554,143,BAD
6555,143,BAD
6556,143,BAD
6557,143,BAD
6558,143,BAD
6559,143,BAD
6560,143,BAD
6561,143,BAD
6562,143,BAD
6563,143,BAD
6564,143,BAD
6565,143,BAD
6566,143,BAD
6567,143,BAD
6568,143,BAD
6569,143,BAD
6543,144,BAD
6544,144,BAD
6545,144,BAD
6546,144,BAD
6547,144,BAD
6548,144,BAD
6549,144,BAD
6550,144,BAD
6551,144,BAD
6552,144,BAD
6553,144,BAD
6554,144,BAD
6555,144,BAD
6556,144,BAD
6557,144,BAD
6558,144,BAD
6559,144,BAD
6560,144,BAD
6561,144,BAD
6562,144,BAD
6563,144,BAD
6564,144,BAD
6565,144,BAD
6566,144,BAD
6567,144,BAD
6568,144,BAD
6569,144,BAD
6543,145,BAD
6544,145,BAD
6545,145,BAD
6546,145,BAD
6547,145,BAD
6548,145,BAD
6549,145,BAD
6550,145,BAD
6551,145,BAD
6552,145,BAD
6553,145,BAD
6554,145,BAD
6555,145,BAD
6556,145,BAD
6557,145,BAD
6558,145,BAD
6559,145,BAD
6560,145,BAD
6561,145,BAD
6562,145,BAD
6563,145,BAD
6564,145,BAD
6565,145,BAD
6566,145,BAD
6567,145,BAD
6568,145,BAD
6569,145,BAD
6570,145,BAD
6543,146,BAD
6544,146,BAD
6545,146,BAD
6546,146,BAD
6547,146,BAD
6548,146,BAD
6549,146,BAD
6550,146,BAD
6551,146,BAD
6552,146,BAD
6553,146,BAD
6554,146,BAD
6555,146,BAD
6556,146,BAD
6557,146,BAD
6558,146,BAD
6559,146,BAD
6560,146,BAD
6561,146,BAD
6562,146,BAD
6563,146,BAD
6564,146,BAD
6565,146,BAD
6566,146,BAD
6567,146,BAD
6568,146,BAD
6569,146,BAD
6570,146,BAD
6543,147,BAD
6544,147,BAD
6545,147,BAD
6546,147,BAD
6547,147,BAD
6548,147,BAD
6549,147,BAD
6550,147,BAD
6551,147,BAD
6552,147,BAD
6553,147,BAD
6554,147,BAD
6555,147,BAD
6556,147,BAD
6557,147,BAD
6558,147,BAD
6559,147,BAD
6560,147,BAD
6561,147,BAD
6562,147,BAD
6563,147,BAD
6564,147,BAD
6565,147,BAD
6566,147,BAD
6567,147,BAD
6568,147,BAD
6569,147,BAD
6570,147,BAD
6544,148,BAD
6545,148,BAD
6546,148,BAD
6547,148,BAD
6548,148,BAD
6549,148,BAD
6550,148,BAD
6551,148,BAD
6552,148,BAD
6553,148,BAD
6554,148,BAD
6555,148,BAD
6556,148,BAD
6557,148,BAD
6558,148,BAD
6559,148,BAD
6560,148,BAD
6561,148,BAD
6562,148,BAD
6563,148,BAD
6564,148,BAD
6565,148,BAD
6566,148,BAD
6567,148,BAD
6568,148,BAD
6569,148,BAD
6570,148,BAD
6544,149,BAD
6545,149,BAD
6546,149,BAD
6547,149,BAD
6548,149,BAD
6549,149,BAD
6550,149,BAD
6551,149,BAD
6552,149,BAD
6553,149,BAD
6554,149,BAD
6555,149,BAD
6556,149,BAD
6557,149,BAD
6558,149,BAD
6559,149,BAD
6560,149,BAD
6561,149,BAD
6562,149,BAD
6563,149,BAD
6564,149,BAD
6565,149,BAD
6566,149,BAD
6567,149,BAD
6568,149,BAD
6569,149,BAD
6570,149,BAD
6544,150,BAD
6545,150,BAD
6546,150,BAD
6547,150,BAD
6548,150,BAD
6549,150,BAD
6550,150,BAD
6551,150,BAD
6552,150,BAD
6553,150,BAD
6554,150,BAD
6555,150,BAD
6556,150,BAD
6557,150,BAD
6558,150,BAD
6559,150,BAD
6560,150,BAD
6561,150,BAD
6562,150,BAD
6563,150,BAD
6564,150,BAD
6565,150,BAD
6566,150,BAD
6567,150,BAD
6568,150,BAD
6569,150,BAD
6570,150,BAD
6545,151,BAD
6546,151,BAD
6547,151,BAD
6548,151,BAD
6549,151,BAD
6550,151,BAD
6551,151,BAD
6552,151,BAD
6553,151,BAD
6554,151,BAD
6555,151,BAD
6556,151,BAD
6557,151,BAD
6558,151,BAD
6559,151,BAD
6560,151,BAD
6561,151,BAD
6562,151,BAD
6563,151,BAD
6564,151,BAD
6565,151,BAD
6566,151,BAD
6567,151,BAD
6568,151,BAD
6569,151,BAD
6570,151,BAD
6546,152,BAD
6547,152,BAD
6548,152,BAD
6549,152,BAD
6550,152,BAD
6551,152,BAD
6552,152,BAD
6553,152,BAD
6554,152,BAD
6555,152,BAD
6556,152,BAD
6557,152,BAD
6558,152,BAD
6559,152,BAD
6560,152,BAD
6561,152,BAD
6562,152,BAD
6563,152,BAD
6564,152,BAD
6565,152,BAD
6566,152,BAD
6567,152,BAD
6568,152,BAD
6569,152,BAD
6546,153,BAD
6547,153,BAD
6548,153,BAD
6549,153,BAD
6550,153,BAD
6551,153,BAD
6552,153,BAD
6553,153,BAD
6554,153,BAD
6555,153,BAD
6556,153,BAD
6557,153,BAD
6558,153,BAD
6559,153,BAD
6560,153,BAD
6561,153,BAD
6562,153,BAD
6563,153,BAD
6564,153,BAD
6565,153,BAD
6566,153,BAD
6567,153,BAD
6568,153,BAD
6569,153,BAD
6547,154,BAD
6548,154,BAD
6549,154,BAD
6550,154,BAD
6551,154,BAD
6552,154,BAD
6553,154,BAD
6554,154,BAD
6555,154,BAD
6556,154,BAD
6557,154,BAD
6558,154,BAD
6559,154,BAD
6560,154,BAD
6561,154,BAD
6562,154,BAD
6563,154,BAD
6564,154,BAD
6565,154,BAD
6566,154,BAD
6567,154,BAD
6568,154,BAD
6569,154,BAD
6548,155,BAD
6549,155,BAD
6550,155,BAD
6551,155,BAD
6552,155,BAD
6553,155,BAD
6554,155,BAD
6555,155,BAD
6556,155,BAD
6557,155,BAD
6558,155,BAD
6559,155,BAD
6560,155,BAD
6561,155,BAD
6562,155,BAD
6563,155,BAD
6564,155,BAD
6565,155,BAD
6566,155,BAD
6567,155,BAD
6568,155,BAD
6550,156,BAD
6551,156,BAD
6552,156,BAD
6553,156,BAD
6554,156,BAD
6555,156,BAD
6556,156,BAD
6557,156,BAD
6558,156,BAD
6559,156,BAD
6560,156,BAD
6561,156,BAD
6562,156,BAD
6563,156,BAD
6564,156,BAD
6565,156,BAD
6566,156,BAD
6567,156,BAD
6551,157,BAD
6552,157,BAD
6553,157,BAD
6554,157,BAD
6555,157,BAD
6556,157,BAD
6557,157,BAD
6558,157,BAD
6559,157,BAD
6560,157,BAD
6561,157,BAD
6562,157,BAD
6563,157,BAD
6564,157,BAD
6565,157,BAD
6566,157,BAD
6567,157,BAD
6552,158,BAD
6553,158,BAD
6554,158,BAD
6555,158,BAD
6556,158,BAD
6557,158,BAD
6558,158,BAD
6559,158,BAD
6560,158,BAD
6561,158,BAD
6562,158,BAD
6563,158,BAD
6564,158,BAD
6565,158,BAD
6566,158,BAD
6554,159,BAD
6555,159,BAD
6556,159,BAD
6557,159,BAD
6558,159,BAD
6559,159,BAD
6560,159,BAD
6561,159,BAD
6562,159,BAD
6563,159,BAD
6564,159,BAD
6556,160,BAD
6557,160,BAD
6558,160,BAD
6559,160,BAD
6560,160,BAD
6561,160,BAD
4073,9,BAD
4074,9,BAD
4075,9,BAD
4071,10,BAD
4072,10,BAD
4073,10,BAD
4074,10,BAD
4075,10,BAD
4076,10,BAD
4077,10,BAD
4078,10,BAD
4079,10,BAD
4070,11,BAD
4071,11,BAD
4072,11,BAD
4073,11,BAD
4074,11,BAD
4075,11,BAD
4076,11,BAD
4077,11,BAD
4078,11,BAD
4079,11,BAD
4069,12,BAD
4070,12,BAD
4071,12,BAD
4072,12,BAD
4073,12,BAD
4074,12,BAD
4075,12,BAD
4076,12,BAD
4077,12,BAD
4078,12,BAD
4079,12,BAD
4080,12,BAD
4069,13,BAD
4070,13,BAD
4071,13,BAD
4072,13,BAD
4073,13,BAD
4074,13,BAD
4075,13,BAD
4076,13,BAD
4077,13,BAD
4078,13,BAD
4079,13,BAD
4080,13,BAD
4081,13,BAD
4069,14,BAD
4070,14,BAD
4071,14,BAD
4072,14,BAD
4073,14,BAD
4074,14,BAD
4075,14,BAD
4076,14,BAD
4077,14,BAD
4078,14,BAD
4079,14,BAD
4080,14,BAD
4081,14,BAD
4082,14,BAD
4069,15,BAD
4070,15,BAD
4071,15,BAD
4072,15,BAD
4073,15,BAD
4074,15,BAD
4075,15,BAD
4076,15,BAD
4077,15,BAD
4078,15,BAD
4079,15,BAD
4080,15,BAD
4081,15,BAD
4082,15,BAD
4068,16,BAD
4069,16,BAD
4070,16,BAD
4071,16,BAD
4072,16,BAD
4073,16,BAD
4074,16,BAD
4075,16,BAD
4076,16,BAD
4077,16,BAD
4078,16,BAD
4079,16,BAD
4080,16,BAD
4081,16,BAD
4082,16,BAD
4069,17,BAD
4070,17,BAD
4071,17,BAD
4072,17,BAD
4073,17,BAD
4074,17,BAD
4075,17,BAD
4076,17,BAD
4077,17,BAD
4078,17,BAD
4079,17,BAD
4080,17,BAD
4081,17,BAD
4082,17,BAD
4069,18,BAD
4070,18,BAD
4071,18,BAD
4072,18,BAD
4073,18,BAD
4074,18,BAD
4075,18,BAD
4076,18,BAD
4077,18,BAD
4078,18,BAD
4079,18,BAD
4080,18,BAD
4081,18,BAD
4082,18,BAD
4069,19,BAD
4070,19,BAD
4071,19,BAD
4072,19,BAD
4073,19,BAD
4074,19,BAD
4075,19,BAD
4076,19,BAD
4077,19,BAD
4078,19,BAD
4079,19,BAD
4080,19,BAD
4081,19,BAD
4082,19,BAD
4070,20,BAD
4071,20,BAD
4072,20,BAD
4073,20,BAD
4074,20,BAD
4075,20,BAD
4076,20,BAD
4077,20,BAD
4078,20,BAD
4079,20,BAD
4080,20,BAD
4081,20,BAD
4082,20,BAD
4070,21,BAD
4071,21,BAD
4072,21,BAD
4073,21,BAD
4074,21,BAD
4075,21,BAD
4076,21,BAD
4077,21,BAD
4078,21,BAD
4079,21,BAD
4080,21,BAD
4081,21,BAD
4082,21,BAD
4071,22,BAD
4072,22,BAD
4073,22,BAD
4074,22,BAD
4075,22,BAD
4076,22,BAD
4077,22,BAD
4078,22,BAD
4079,22,BAD
4080,22,BAD
4081,22,BAD
4071,23,BAD
4072,23,BAD
4073,23,BAD
4074,23,BAD
4075,23,BAD
4076,23,BAD
4077,23,BAD
4078,23,BAD
4079,23,BAD
4080,23,BAD
4081,23,BAD
4073,24,BAD
4074,24,BAD
4075,24,BAD
4076,24,BAD
4077,24,BAD
4078,24,BAD
4079,24,BAD
4080,24,BAD
4074,25,BAD
4075,25,BAD
4076,25,BAD
4077,25,BAD
4078,25,BAD
4079,25,BAD
4080,25,BAD
4077,26,BAD
4078,26,BAD
